699,0.9771601,"ODONTOSERV ASSITÊNCIA ODONTOLOGICA LTDA; 65248353000150 ;""406562""",b'odontoserv assit?ncia odontologica ltda',b'?65248353000150',b'406562'
2890,,"ODONTOSHER; 00945825000189 ;""346616""",,,
2891,,"ODONTOSSERA; 02754275000146 ;""409936""",,,
2892,,"ODONTOSUL; 01014212000190 ;""401293""",,,
2893,,"ODONTOVALE; 39763677000117 ;""362042""",,,
2894,,"ODONTOVEL; 02963220000146 ;""411574""",,,
2895,,"ODONTOVIDA;""83335596000108 "";""418200""",,,
2896,,"ODONTOVIDE PLANOS ODONTOLÓGICOS;""02909139000188 "";""416665""",,,
2897,,"ODONTOVIP;""02560649000192 "";""410497""",,,
2898,,"ODONTRAT;""02492694000157 "";""415961""",,,
2899,,"ODONTUS COOPERATIVA DOS ODONTOLOGOS DF;""01865837000166 "";""409219""",,,
2900,,"ODOUS CENTRO ODONTOLOGICO; 04615497000103 ;""414344""",,,
2901,,"OFEBAS;;""999999""",,,
2902,,"Ogmo - Admissional ;"""";""111111""",,,
2903,,"OKIMED INDEPENDENCE CARD;""20.694.065/0001-91"";----",,,
2904,,"OLD-PART;;""000000""",,,
2905,,"OMEGA;;""999999""",,,
2906,,"OMEGA PAPER IND COM E SERVIÇOS LTDA;""111111111111111111"";""111111""",,,
2907,,"ÔMEGA SAÚDE;""01778871000101 "";""358126""",,,
2908,,"OMEGA SERVICE GEST?O EM SA?DE ;?01654641000122 ;""330141""",,,
2909,,"OMEGA SERVICE GESTÃO EM SAÚDE;""01654641000122 "";""330141""",,,
700,0.8531673,"OMINT;;""53""",b'omint',b'044673382000190',b'53'
700,0.8531673,"OMINT;""044673382000190 "";""359661""",b'omint',b'044673382000190',b'53'
2910,,"OMINT - Dr. Walter Luiz;""044673382000190 "";""359661""",,,
2911,,"OMINT - SKIL;""44.673.382/0001-90"";""359661""",,,
2912,,"OMINT /SKILL;""44.673.382/0001-90"";""359661""",,,
2913,,OMINT = R$ 150,"00;"""";""1""",,,
2914,,"Omint Alergologia;""044673382000190 "";""359661""",,,
2915,,"OMINT CARTEIRA AZUL;"""";""359661""",,,
2916,,"Omint Dermatologia;""044673382000190 "";""359661""",,,
2917,,"OMINT ORTOSPORT;""044673382000190 "";""359661""",,,
2918,,"OMINT OURO;""44673382000190 "";""359661""",,,
2919,,"OMINT REEMBOLSO;"""";""000029""",,,
701,0.18282717215407795,"OMINT SERVI?OS DE SAUDE LTDA;""446733820001-90"";""359661""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
2920,,"Omint Serviços de Saúde;;""000024""",,,
701,0.5100101780762482,"OMINT SERVICOS DE SAUDE LTDA;;""000910""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
701,0.8181346364416842,"OMINT SERVIÇOS DE SAUDE LTDA;""44.673.382/0001-90"";""359661""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
701,0.40264277521284775,"OMINT SERVICOS DE SAUDE LTDA (CK);;""001052""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
701,0.5255507594934266,"OMINT SERVIÇOS DE SAÚDE LTDA.;"""";""359661""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
701,0.7601716740611564,"OMINT SERVIÇOS DE SAÚDE LTDA.;?44673382000190 ;""359661""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
701,0.47677465757078497,"OMINT SERVIÇOS DE SAÚDE LTDA. (CENNTRUM);""044673382000190 "";""359661""",b'omint servicos de saude ltda',b'?44673382000190',b'359661'
2921,,"OMNIS;;""000000""",,,
2922,,"OMNIT - DR LEONARDO MARCASSA TUCCI;""044673382000190"";""359661""",,,
2923,,"OMNIT - DRA INEZ OHASHI;""044673382000190"";""359661""",,,
2924,,"OMNIT - DRA MARIA HELENA GARRONE;""044673382000190"";""359661""",,,
2925,,"OMNIT - DRA RENATA MARIA MOINO ;""044673382000190"";""359661""",,,
2926,,"OMSS;;""999999""",,,
2927,,"One Healh ;""29309127000179"";""326305""",,,
702,0.82838774,"One Health;;""301337""",b'one health',b'29.309.127/0116-18',b'301337'
702,0.82838774,"ONE HEALTH;""29.309.127/0116-18"";""326305""",b'one health',b'29.309.127/0116-18',b'301337'
135,0.18274349700910408,"One Health - Dr. Renato Muglia;""29.309.127/0116-18"";""326305""",b'one health - dr. renato muglia',b'29.309.127/0116-18',b'326305'
135,0.18274349700910408,"One Health - Dr. Roberto Miranda;""29.309.127/0116-18"";""326305""",b'one health - dr. renato muglia',b'29.309.127/0116-18',b'326305'
2928,,"One Health - Dr. Walter Luiz;""29.309.127/0116-18"";""326305""",,,
703,0.9446253,"ONE HEALTH CORPORATE;;""326305""",b'one health corporate',b'29.309.127/0116-18',b'326305'
703,0.9446253,"ONE HEALTH CORPORATE;""29.309.127/0116-18"";""326305""",b'one health corporate',b'29.309.127/0116-18',b'326305'
2929,,"One Health Dr. Claudio;"""";""326305""",,,
704,0.9905242,"ÔNIX OPERADORA DE PLANOS DE SAÚDE ; 28023703000154 ;""407534""",b'onix operadora de planos de saude',b'28023703000154',b'407534'
704,0.9905242,"ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;""28023703000154 "";""407534""",b'onix operadora de planos de saude',b'28023703000154',b'407534'
2930,,"ONIX SAUDE - VALE SAÚDE 100;;""000000""",,,
2931,,"Ooforos Ginecologia e Obstetrícia;""04989140000195"";""000000""",,,
2932,,"OPEMEG;""06302584000136 "";""415189""",,,
705,0.8398709823337617,"Open Line;"""";""919999""",b'open line',b'00.690.779/0001-14',b'999999'
705,0.8398709823337617,"OPEN LINE;"""";""999992""",b'open line',b'00.690.779/0001-14',b'999999'
705,0.8488510523792021,"OPEN LINE;"""";""999999""",b'open line',b'00.690.779/0001-14',b'999999'
705,0.7159349613806724,"Open Line;""00.690.779/0001-14"";""375437""",b'open line',b'00.690.779/0001-14',b'999999'
705,0.8318825869517216,"OPEN LINE;""00690779000114"";-",b'open line',b'00.690.779/0001-14',b'999999'
705,0.7446933743832838,"OPEN LINE - CEMEPRE;""00.406.643/0001-15"";""999999""",b'open line',b'00.690.779/0001-14',b'999999'
2933,,"OPEN LINE ASSISTÊNCIA MÉDICA E ODONTOLÓGICA LTDA;""00.690.779/0001-14"";""000000""",,,
2934,,"OPEN SAUDE;""00643479000184 "";""376604""",,,
2935,,"OPENLINE;"""";""000000""",,,
2936,,"OPERADORA DE PLANOS DE SAÚDE SERRA IMPERIAL LTDA.;""01130185000111 "";""409235""",,,
706,0.9860103569678806,"OPERADORA IDEAL SAUDE LTDA ;?03516381000154 ;""412171""",b'operadora ideal saude ltda',b'03516381000154',b'412171'
706,0.9888364448734295,"OPERADORA IDEAL SAUDE LTDA ; 03516381000154 ;""412171""",b'operadora ideal saude ltda',b'03516381000154',b'412171'
706,0.9877169142622032,"OPERADORA IDEAL SAUDE LTDA.;""03516381000154 "";""412171""",b'operadora ideal saude ltda',b'03516381000154',b'412171'
2937,,"OPLAN SAÚDE;""13.816.250/0001-46"";""418226""",,,
2938,,"Optica Scheffler;"""";""000000""",,,
2939,,"ORAL BRASIL PLANOS ODONTOLOGICOS;""03471880000172 "";""413127""",,,
2940,,"ORAL CLEAN;""86909421000155 "";""404748""",,,
2941,,"ORAL COMPANY;""01176747000168 "";""414921""",,,
2942,,"ORAL FLEX;""02960065000104 "";""401595""",,,
2943,,"ORAL GAM ASSISTENCIA ODONTOLÓGICA LTDA;""04942097000102 "";""418447""",,,
2944,,"ORAL HEALTH;""56463441000184 "";""300951""",,,
707,0.9869823,"ORAL MED ;?95373346000141 ;""362352""",b'oral med',b'?95373346000141',b'362352'
707,0.9869823,"ORAL MED ; 95373346000141 ;""362352""",b'oral med',b'?95373346000141',b'362352'
2945,,"ORAL MED PARANÁ;""95373346000141 "";""362352""",,,
708,0.9590592386365488,"ORAL MED S?O CAMILO ;?67369967000116 ;""353647""",b'oral med s?o camilo',b'?67369967000116',b'353647'
708,0.9590592386365488,"ORAL MED SÃO CAMILO; 67369967000116 ;""353647""",b'oral med s?o camilo',b'?67369967000116',b'353647'
2946,,"ORAL ODONTO;""96538228000109 "";""304034""",,,
709,0.23454580637035338,"ORAL SA?DE ;?00251808000141 ;""401455""",b'oral saude',b'?02479891000136',b'379557'
709,0.2422094798694815,"ORAL SA?DE ;?01656711000181 ;""379557""",b'oral saude',b'?02479891000136',b'379557'
709,0.24799711001952207,"ORAL SA?DE ;?02479891000136 ;""311693""",b'oral saude',b'?02479891000136',b'379557'
710,0.9158951630766896,"ORAL SA?DE ADMINISTRA??O DE CONV?NIOS S/C LTDA ;?02562675000150 ;""340073""",b'oral sa?de administra??o de conv?nios s/c ltda',b'?02562675000150',b'340073'
711,0.68721765480551,"ORAL SA?DE DE GUARULHOS PROMO??ES DE VENDAS S/C LTDA. ;?02464179000163 ;""320111""",b'oral saude de guarulhos promocoes de vendas s/c ltda.',b'02464179000163',b'320111'
709,0.1573368880784244,"ORAL SA?DE DE IBITINGA SERV. ODONTOL. S/S LTDA ;?01972369000129 ;""366510""",b'oral saude',b'?02479891000136',b'379557'
709,0.18637818208549295,"ORAL SA?DE VIT?RIA LTDA ;?03471880000172 ;""413127""",b'oral saude',b'?02479891000136',b'379557'
2947,,"ORAL SANTA HELENA;""04430627000133 "";""415987""",,,
709,0.21092446669634812,"ORAL SAÚDE;""01656711000181 "";""379557""",b'oral saude',b'?02479891000136',b'379557'
709,0.1431073503412974,"ORAL SAUDE;""01677941000127 "";""373788""",b'oral saude',b'?02479891000136',b'379557'
709,0.19733339425208996,"ORAL SAÚDE; 00251808000141 ;""401455""",b'oral saude',b'?02479891000136',b'379557'
709,0.20536060507773346,"ORAL SAÚDE ; 02479891000136 ;""311693""",b'oral saude',b'?02479891000136',b'379557'
710,0.9158951630766896,"ORAL SAÚDE ADMINISTRAÇÃO DE CONVÊNIOS S/C LTDA; 02562675000150 ;""340073""",b'oral sa?de administra??o de conv?nios s/c ltda',b'?02562675000150',b'340073'
2948,,"ORAL SAÚDE CLÍNICA ODONTOLÓGICA LTDA.;""02479891000136 "";""311693""",,,
711,0.6683540855196,"ORAL SAÚDE DE GUARULHOS PROMOÇAO DE VENDAS LTDA.;""02464179000163 "";""320111""",b'oral saude de guarulhos promocoes de vendas s/c ltda.',b'02464179000163',b'320111'
711,0.881078236151727,"ORAL SAÚDE DE GUARULHOS PROMOÇÕES DE VENDAS S/C LTDA.; 02464179000163;""320111""",b'oral saude de guarulhos promocoes de vendas s/c ltda.',b'02464179000163',b'320111'
709,0.05129351428568696,"ORAL SAÚDE DE IBITINGA SERV. ODONTOL. S/S LTDA;""01972369000129 "";""366510""",b'oral saude',b'?02479891000136',b'379557'
709,0.05094396247671995,"ORAL SAÚDE VITÓRIA LTDA; 03471880000172;""413127""",b'oral saude',b'?02479891000136',b'379557'
2949,,"ORAL SISTER;""01739970000176 "";""401781""",,,
2950,,"ORAL SOLUTION; 01653223000110 ;""359807""",,,
712,0.6591373,"ORAL SYSTEM; 00534741000152;""406244""",b'oral system',b'00534741000152',b'406244'
712,0.6591373,"ORAL SYSTEM; 46232609000197 ;""306517""",b'oral system',b'00534741000152',b'406244'
2951,,"ORALCARD; 48066914000181 ;""332101""",,,
713,0.9613039,"ORALE PLANOS DE ASSIST?NCIA ODONTOL?GICA ;?03990914000135 ;""412996""",b'orale planos de assist?ncia odontol?gica',b'?03990914000135',b'412996'
713,0.9613039,"ORALE PLANOS DE ASSISTÊNCIA ODONTOLÓGICA;""03990914000135 "";""412996""",b'orale planos de assist?ncia odontol?gica',b'?03990914000135',b'412996'
714,0.6591373,"ORALGOLD;""58794405000129 "";""403300""",b'oralgold',b'58794405000129',b'403300'
714,0.6591373,"ORALGOLD; 01298761000134 ;""308960""",b'oralgold',b'58794405000129',b'403300'
2952,,"ORALMED; 71559066000164 ;""379328""",,,
2953,,"ORALMED ASSISTENCIA ODONTOLOGICA;""00073193000100 "";""333620""",,,
715,0.9715667,"ORALMED PLANOS ODONTOL?GICOS ;?95642856000177 ;""401242""",b'oralmed planos odontol?gicos',b'?95642856000177',b'401242'
715,0.9715667,"ORALMED PLANOS ODONTOLÓGICOS; 95642856000177 ;""401242""",b'oralmed planos odontol?gicos',b'?95642856000177',b'401242'
716,0.72797,"ORALPLAN; 03736819000100 ;""411507""",b'oralplan',b'03736819000100',b'411507'
716,0.72797,"ORALPLAN; 04430627000133;""414263""",b'oralplan',b'03736819000100',b'411507'
2954,,"ORALPLAN CONVENIO ODONTOLOGICO; 05434969000194 ;""415766""",,,
2955,,"ORALSERV;""11809490000198 "";""418269""",,,
2956,,"ORALSYSTEM;""05825236000180 "";""417203""",,,
2957,,"OREN SAUDE;""09.606.886/0001-96"";""000103""",,,
717,0.9005211,"ORGANIZA??O J.R. LTDA ;?65178006000107 ;""411566""",b'organiza??o j.r. ltda',b'?65178006000107',b'411566'
717,0.9005211,"ORGANIZAÇÃO J.R. LTDA; 65178006000107 ;""411566""",b'organiza??o j.r. ltda',b'?65178006000107',b'411566'
2958,,"ORH;""06.298.621/0001-80"";""999999""",,,
2959,,"ORION PLANOS E SERVIÇOS ODONTOLÓGICOS;""07479804000164 "";""416371""",,,
2960,,"ORLAMAX PLANOS ODONTOLÓGICOS;""07468931000168 "";""415880""",,,
2961,,"ORO TRANSPORTES;;""999999""",,,
2962,,"ORO12 PROMOÇÕES LTDA;""29.655.170/0001-96"";-",,,
2963,,"ORTHO PLUS; 02399661000167 ;""415367""",,,
2964,,"ORTHOSTETIC; 03205006000193 ;""412686""",,,
2965,,"ORTO - FERNANDO;""18236978877"";""999999""",,,
2966,,"ORTO - GUILHERME;""08266579741"";""999999""",,,
2967,,"ORTOCLIN;""86706041000113"";""999999""",,,
2968,,"ORTOCLIN ODONTOLOGIA INTEGRADA S/C LTDA; 01867792000169;""304441""",,,
2969,,"ORTODONTIA AVAI; 03996480000180 ;""412449""",,,
106,0.27143624,"Ortogin;""111111111111111111"";""000000""",b'agetepol / sintelpol (sind. trab. telematica policial est. sp',b'111111111111111111',b'000000'
2970,,"ORTOMED; 38018487000102 ;""413828""",,,
2971,,"OS PIÁ;;""101010""",,,
718,0.9446253,"OSAF;;""000000""",b'osaf',b'',b'000000'
718,0.9446253,"OSAF;"""";""000000""",b'osaf',b'',b'000000'
602,0.7979754836982621,"Osan;;""111111""",b'osan',b'11111111111111',b'111111'
602,0.9455802973153478,"Osan;""11111111111111"";""111111""",b'osan',b'11111111111111',b'111111'
602,0.7982351520588817,"OSAN;""111111111111111111"";""999999""",b'osan',b'11111111111111',b'111111'
2972,,"OSDE BRASIL - RS; 03162132000108 ;""412074""",,,
2973,,"OSNY B. DE CAMARGO;;""999999""",,,
2974,,"OSSEL;""02.512.856/0001-71"";""000000""",,,
2975,,"OSWALDO CRUZ;""000000000000000000"";""999999""",,,
2976,,"OTICA AMERICA;;""000000""",,,
2977,,"Ótica Dvisual;"""";""000000""",,,
2978,,"ÓTICA FABIO;;""000000""",,,
2979,,"ÓTICA GRANADA;;""000002""",,,
2980,,"ÓTICA LUMIER;;""000001""",,,
2981,,"OTICA NUOVA MOOCA;""11.443.951/0001-51"";""000000""",,,
2982,,"OUROCLIN - REEMBOLSO;;""0""",,,
2983,,"OUROCLIN ASSISTENCIA A SAUDE S/C LTDA; 81104499000189 ;""304859""",,,
2984,,"OUTROS;;""999999""",,,
719,0.9760793,Outros Convênios;-;-,b'outros convenios',b'-',b'-'
719,0.9760793,"Outros Convênios;""00000000000"";-",b'outros convenios',b'-',b'-'
2985,,Outros convênios 100,"00;;""999999""",,,
720,0.9219177,"P.H.S ASSIST?NCIA M?DICA ;?03694039000144 ;""411213""",b'p.h.s assist?ncia m?dica',b'?03694039000144',b'411213'
720,0.9219177,"P.H.S ASSISTÊNCIA MÉDICA;""03694039000144 "";""411213""",b'p.h.s assist?ncia m?dica',b'?03694039000144',b'411213'
2986,,"PAAF;""16.996.463/0001-95"";""050000""",,,
721,0.98030096,"PAAS - PLANO ASSISTENCIAL AMBULATORIAL DE SA?DE LTDA. ;?04235649000142 ;""413208""",b'paas - plano assistencial ambulatorial de sa?de ltda.',b'?04235649000142',b'413208'
721,0.98030096,"PAAS - PLANO ASSISTENCIAL AMBULATORIAL DE SAÚDE LTDA.; 04235649000142 ;""413208""",b'paas - plano assistencial ambulatorial de sa?de ltda.',b'?04235649000142',b'413208'
2987,,"Pacientes Particulares;;""100000""",,,
2988,,"PACIENTES VIP SAUDE;;""111111""",,,
2989,,"Pacote;;""000000""",,,
2990,,"PACOTE C;;""000000""",,,
2991,,"PACOTE I;;""000000""",,,
2992,,"PACOTE P;;""000000""",,,
2993,,"PACOTES - PREVENT/AMIL/DIX/ETC...;;""000000""",,,
2994,,"PADR?O CONV?NIO ODONTOL?GICO ;?52384492000160 ;""409910""",,,
2995,,"PADRÃO CONVÊNIO ODONTOLÓGICO; 52384492000160 ;""409910""",,,
2996,,"PAFIR;""26.681.153/0001-35"";""000000""",,,
2997,,"PAGMED;""25186815000138"";""000000""",,,
2998,,"PALMAFER;;""999999""",,,
722,0.71971184,"PALMALI;;""101010""",b'palmali',b'',b'101010'
722,0.71971184,"PALMALI;;""999999""",b'palmali',b'',b'101010'
2999,,"PALMAVEL;;""999999""",,,
3000,,"PAM;""82353079000107 "";""315265""",,,
3001,,"PAM (Bitencourt Medical Care S/S);"""";""315265""",,,
3002,,"PAM (M & M Medical Care);"""";""315265""",,,
3003,,"PAM (Miyazato E Viquiato S.S Me);"""";""315265""",,,
3004,,"PAM (Munhoz & Cestari Serviços Médicos);"""";""315265""",,,
723,0.9446253,"PAM (Pronto Med);;""315265""",b'pam (pronto med)',b'',b'315265'
723,0.9446253,"PAM (Pronto Med);"""";""315265""",b'pam (pronto med)',b'',b'315265'
3005,,"PAME; 02312661000188 ;""404951""",,,
3006,,"Pame - Associação de Assistência Plena  em Saúde;"""";""342408""",,,
3007,,"PAME - DR. CARLOS;""01591800000197 "";""342408""",,,
724,0.954918504874827,"PAME - PLANOS DE ASSIST?NCIA M?DICA ;?01591800000197 ;""342408""",b'pame - planos de assist?ncia m?dica',b'?01591800000197',b'342408'
724,0.954918504874827,"PAME - PLANOS DE ASSISTÊNCIA MÉDICA;""01591800000197 "";""342408""",b'pame - planos de assist?ncia m?dica',b'?01591800000197',b'342408'
3008,,"PAMES;;""999999""",,,
725,0.8531673,"PAMS;;""23""",b'pams',b'',b'23'
725,0.8531673,"PAMS;;""999999""",b'pams',b'',b'23'
726,0.71971184,"PAMS Caixa ;"""";""000000""",b'pams caixa',b'',b'000000'
726,0.71971184,"pams caixa ;"""";""111111""",b'pams caixa',b'',b'000000'
3009,,"PAN CLUB VALE SAUDE;;""375437""",,,
3010,,"PANAMED SAUDE;;""369780""",,,
3011,,"Panamericano;"""";""111111""",,,
3012,,"PANMED; 02492313000130 ;""382191""",,,
3013,,"PANS FUNCEF;;""999999""",,,
3014,,"PAR SAÚDE ADMINISTRADORA DE BENEFÍCIOS;""12706827000102 "";""418048""",,,
3015,,"PARAN? CL?NICAS ;?76717040000110 ;""350141""",,,
3016,,"PARAN? ODONTOCL?NICA ;?01159951000170 ;""406651""",,,
727,0.8190145035617384,"PARANÁ CLINICAS;"""";""354101""",b'parana clinicas',b'76717040/0001-10',b'350141'
727,0.8126509950743536,"Paraná Clínicas;""76.717.040/0001-10"";""000010""",b'parana clinicas',b'76717040/0001-10',b'350141'
727,0.92407921739084,"PARANA CLINICAS;""76717040/0001-10"";""350141""",b'parana clinicas',b'76717040/0001-10',b'350141'
727,0.9003217690089249,"PARANÁ CLÍNICAS;""76717040000110 "";""350141""",b'parana clinicas',b'76717040/0001-10',b'350141'
3017,,"PARANÁ CLÍNICAS - dra Michelle;;""999999""",,,
3018,,"PARANÁ CLÍNICAS - só dra Renata Pessoa;;""111111""",,,
3019,,"PARANÁ ODONTOCLÍNICA; 01159951000170 ;""406651""",,,
728,0.9632326361040578,"PARANA SUL SA?DE LTDA ;?00721322000120 ;""364941""",b'parana sul sa?de ltda',b'?00721322000120',b'364941'
728,0.9632326361040578,"PARANA SUL SAÚDE LTDA; 00721322000120;""364941""",b'parana sul sa?de ltda',b'?00721322000120',b'364941'
729,0.99086803,"Parceiros;""0000000000000"";""0000""",b'parceiros',b'0000000000000',b'0000'
729,0.99086803,"Parceiros;""00000000000000000"";""000000""",b'parceiros',b'0000000000000',b'0000'
3020,,"Parceria;""000000000000000000"";""000000""",,,
3021,,"PARCERIA - ESPORTE;;""000000""",,,
3022,,"PARCERIAS;"""";""000000""",,,
3023,,"PARDO PREV; 07600116000100 ;""415464""",,,
3024,,"PAROMED ASSESSORIA EMPRESARIAL S/S LTDA - EPP;""04.538.347/0001-43"";""000000""",,,
194,0.45090932,"PARRA ODONTOLOGIA - ATUAL CONVENIO;""07075561000107 "";""415782""",b'atual odontologia',b'07075561000107',b'415782'
3025,,"Part;;""999999""",,,
3026,,"PART. (PS);;""999999""",,,
3027,,"PART. DESCONTO;;""24""",,,
3028,,PART.(80,"00);;""000000""",,,
3029,,"PART./DESC.;;""000000""",,,
3030,,"PART.260.00;;""999999""",,,
731,0.8290204319920942,"PARTICULAR;;""0""",b'particular',b'-',b'00000'
731,0.8545954968720796,"PARTICULAR;;""00000""",b'particular',b'-',b'00000'
731,0.8461903311468036,"Particular;;""000000""",b'particular',b'-',b'00000'
731,0.8446988106301287,"PARTICULAR;;""000008""",b'particular',b'-',b'00000'
731,0.8442029359222348,"PARTICULAR;;""000009""",b'particular',b'-',b'00000'
731,0.8362446929765834,"PARTICULAR;;""001010""",b'particular',b'-',b'00000'
731,0.7816674341599537,"PARTICULAR;;""123456""",b'particular',b'-',b'00000'
731,0.8210071381452719,"PARTICULAR;;""2""",b'particular',b'-',b'00000'
731,0.8064258039626726,"PARTICULAR;;""235082""",b'particular',b'-',b'00000'
731,0.7859501451181893,"Particular;;""545455""",b'particular',b'-',b'00000'
731,0.8197653010344492,"PARTICULAR;;""9""",b'particular',b'-',b'00000'
731,0.8461903311468036,"Particular;"""";""000000""",b'particular',b'-',b'00000'
731,0.8446988106301287,"PARTICULAR;"""";""000008""",b'particular',b'-',b'00000'
731,0.8514217360039413,PARTICULAR;-;-,b'particular',b'-',b'00000'
731,0.8256360533143714,"Particular;""000000000000000000"";-",b'particular',b'-',b'00000'
731,0.768553561930637,"PARTICULAR;""05.068.475/0001-33"";""146263""",b'particular',b'-',b'00000'
731,0.8389532299712921,"Particular;""11.033.253/0001-88"";-",b'particular',b'-',b'00000'
3031,,"PARTICULAR  ( NEURO );""00.000.000/0000-00"";""000000""",,,
3032,,PARTICULAR ( CARDIO, GINECO," DERMATO );;""000000""",,,
3033,,PARTICULAR ( RPG," FISIO );;""000000""",,,
3034,,"PARTICULAR ( RX );;""999999""",,,
3035,,"PARTICULAR ( ULTRASSON );;""999999""",,,
3036,,"PARTICULAR (50);;""999999""",,,
3037,,"PARTICULAR (ENDOCRINO);;""000000""",,,
3038,,PARTICULAR (HOMEOPATIA," PSIQUIATRIA);;""000000""",,,
3039,,"PARTICULAR (ORTOPEDIA);;""000000""",,,
3040,,"Particular (Sem Recibo);;""000000""",,,
3041,,"PARTICULAR (UROLOGISTA);;""000000""",,,
3042,,"Particular -  BioScan;"""";""000000""",,,
3043,,"Particular - CEAD;"""";""000000""",,,
3044,,"Particular - CND;"""";""000000""",,,
3045,,"PARTICULAR - Cort;""52.840.584/0001-07"";""345685""",,,
3046,,"Particular - Cremasco ;"""";""000000""",,,
3047,,PARTICULAR - R$ 250,"00;"""";""000101""",,,
3048,,"PARTICULAR 1/2;;""999999""",,,
733,0.4289393965184284,PARTICULAR 100,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.16459321854107145,"Particular 100.00;;""000001""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.239838026332034,PARTICULAR 115,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.22358626979010066,Particular 120,"00;;""000005""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.25834309976893965,PARTICULAR 125,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
3049,,"PARTICULAR 150 PROVA;;""999999""",,,
733,0.4209076979508264,PARTICULAR 150,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.2687725616113379,Particular 150,"00;""06.084.963/0001-05"";""000001""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.3273800043868351,PARTICULAR 200,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.2870064434884787,PARTICULAR 230,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.3351652135300691,PARTICULAR 250,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.19554635441101642,"PARTICULAR 300.00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.24890794141581718,PARTICULAR 70,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.12737459355856695,Particular 70,"00;""06.084.963/0001-05"";""123456""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
733,0.1991234188391422,PARTICULAR 75,"00;;""999999""","b'particular 150,00'",b'06.084.963/0001-05',b'999999'
3050,,"PARTICULAR CARTÃO;""000000000000000000"";""000000""",,,
3051,,"PARTICULAR CLINLAB;""01.489.909/0001-18"";""000012""",,,
734,0.8585758542395692,"Particular com desconto;;""000001""",b'particular com desconto',b'03693606000148',b'000001'
734,0.829547252075234,"PARTICULAR COM DESCONTO;"""";""000000""",b'particular com desconto',b'03693606000148',b'000001'
734,0.7379210919512216,"PARTICULAR COM DESCONTO;"""";""111111""",b'particular com desconto',b'03693606000148',b'000001'
734,0.829547252075234,"Particular com Desconto;""03693606000148"";""000000""",b'particular com desconto',b'03693606000148',b'000001'
3052,,"Particular convenios;""06.084.963/0001-05"";""123123""",,,
3053,,"PARTICULAR ESPECIAL;""91018481/0001-18"";""000000""",,,
3054,,"Particular Exames;""00.000.000/0000-00"";""000000""",,,
3055,,"PARTICULAR FRANCINE;;""000000""",,,
3056,,"Particular Medial Saúde;;""000000""",,,
735,0.8360899,Particular Nutrição - R$ 150,"00;"""";""011109""","b'particular nutricao - r$ 150,00'",b'',b'011109'
735,0.8360899,Particular Nutrição - R$150,"00;"""";""011109""","b'particular nutricao - r$ 150,00'",b'',b'011109'
736,0.9446253,"Particular Ortosport;;""000000""",b'particular ortosport',b'',b'000000'
736,0.9446253,"Particular Ortosport;"""";""000000""",b'particular ortosport',b'',b'000000'
3057,,"Particular Otominas;"""";""000001""",,,
3058,,"PARTICULAR REEMBOLSO -  CONSULTORIOS;;""001212""",,,
3059,,"Particular S/C;""03.949.661/0001-56"";""335350""",,,
3060,,"Particular SUS;""07682551/0001-21"";""000001""",,,
3061,,"Particular Tab. AMB;;""999999""",,,
3062,,PARTICULAR UROLOGIA (BRADESCO," AUTORIZACAO);;""000000""",,,
737,0.8531673,"PARTICULAR- P.A;;""000021""",b'particular- p.a',b'',b'000021'
737,0.8531673,"PARTICULAR- P.A;;""21""",b'particular- p.a',b'',b'000021'
3063,,"PARTICULAR-AMB;;""999999""",,,
3064,,"PARTICULAR2;"""";""000001""",,,
3065,,"PARTICULAR_old;;""999999""",,,
3066,,"PARTICULOIDE;;""999999""",,,
3067,,"PAS ;"""";""555555""",,,
3068,,"PAS PLAN SAUDE;;""999999""",,,
738,0.9034567,"PAS-PLANO DE ASSIST?NCIA ? SA?DE ;?02598247000187 ;""404373""",b'pas-plano de assist?ncia ? sa?de',b'?02598247000187',b'404373'
